MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 23, 2019 - ATL @ CLE",L,48,118,45,95,47.4,15,42,35.7,13,17,76.5,5,32,37,23,16,11,7,20,-3
"Dec 21, 2019 - ATL @ BKN",L,48,112,39,105,37.1,11,48,22.9,23,27,85.2,14,38,52,17,10,7,5,22,-10
"Dec 19, 2019 - ATL vs. UTA",L,48,106,39,90,43.3,11,29,37.9,17,19,89.5,6,34,40,24,16,8,1,27,-5
"Dec 17, 2019 - ATL @ NYK",L,48,120,45,99,45.5,15,43,34.9,15,20,75.0,9,27,36,20,11,7,3,21,-23
"Dec 15, 2019 - ATL vs. LAL",L,48,96,31,86,36.0,12,42,28.6,22,25,88.0,8,34,42,18,20,8,5,27,-5
"Dec 13, 2019 - ATL vs. IND",L,48,100,39,94,41.5,6,28,21.4,16,23,69.6,12,38,50,24,15,6,4,20,-10
"Dec 11, 2019 - ATL @ CHI",L,48,102,35,83,42.2,13,38,34.2,19,26,73.1,10,31,41,26,23,7,5,20,-34
"Dec 10, 2019 - ATL @ MIA",L,53,121,45,95,47.4,20,54,37.0,11,18,61.1,4,33,37,30,12,4,6,23,-14
"Dec 08, 2019 - ATL @ CHA",W,48,122,44,91,48.4,18,45,40.0,16,17,94.1,11,37,48,28,14,8,8,24,15
"Dec 04, 2019 - ATL vs. BKN",L,48,118,48,90,53.3,9,26,34.6,13,21,61.9,9,26,35,24,16,8,9,19,-12
"Dec 02, 2019 - ATL vs. GSW",W,48,104,41,89,46.1,8,29,27.6,14,15,93.3,11,27,38,21,15,13,4,12,25
"Nov 30, 2019 - ATL @ HOU",L,48,111,38,89,42.7,15,46,32.6,20,25,80.0,8,21,29,26,14,5,2,23,-47
"Nov 29, 2019 - ATL @ IND",L,53,104,39,90,43.3,9,32,28.1,17,18,94.4,10,38,48,14,24,10,3,27,-1
"Nov 27, 2019 - ATL @ MIL",L,48,102,38,94,40.4,11,34,32.4,15,22,68.2,14,35,49,22,19,4,5,25,-9
"Nov 25, 2019 - ATL vs. MIN",L,48,113,41,94,43.6,10,32,31.3,21,26,80.8,9,33,42,26,18,6,4,25,-12
"Nov 23, 2019 - ATL vs. TOR",L,48,116,47,90,52.2,14,34,41.2,8,11,72.7,8,30,38,32,15,9,7,27,-3
"Nov 22, 2019 - ATL @ DET",L,48,103,38,88,43.2,10,37,27.0,17,17,100,10,24,34,26,20,12,2,18,-25
"Nov 20, 2019 - ATL vs. MIL",L,48,127,44,96,45.8,14,31,45.2,25,31,80.6,9,34,43,27,13,8,2,26,-8
"Nov 17, 2019 - ATL @ LAL",L,48,101,37,86,43.0,8,28,28.6,19,25,76.0,9,28,37,16,20,11,2,19,-21
"Nov 16, 2019 - ATL @ LAC",L,48,101,34,90,37.8,6,24,25.0,27,37,73.0,14,24,38,19,19,11,10,27,-49
"Nov 14, 2019 - ATL @ PHX",L,48,112,40,91,44.0,8,31,25.8,24,30,80.0,15,34,49,25,22,15,5,31,-16
"Nov 12, 2019 - ATL @ DEN",W,48,125,44,83,53.0,15,34,44.1,22,34,64.7,10,35,45,30,15,1,5,21,4
"Nov 10, 2019 - ATL @ POR",L,53,113,42,104,40.4,11,41,26.8,18,25,72.0,11,37,48,21,16,11,8,26,-11
"Nov 08, 2019 - ATL vs. SAC",L,48,109,46,87,52.9,9,28,32.1,8,14,57.1,11,23,34,23,13,8,6,19,-12
"Nov 06, 2019 - ATL vs. CHI",L,48,93,30,74,40.5,6,30,20.0,27,35,77.1,6,35,41,18,24,7,3,26,-20
"Nov 05, 2019 - ATL vs. SAS",W,48,108,43,90,47.8,11,30,36.7,11,16,68.8,9,39,48,22,18,9,5,20,8
"Oct 31, 2019 - ATL vs. MIA",L,48,97,36,88,40.9,7,34,20.6,18,26,69.2,16,34,50,20,16,5,5,15,-9
"Oct 29, 2019 - ATL @ MIA",L,48,97,35,83,42.2,11,39,28.2,16,24,66.7,9,24,33,28,20,14,7,29,-15
"Oct 28, 2019 - ATL vs. PHI",L,48,103,36,84,42.9,9,27,33.3,22,32,68.8,8,37,45,23,21,12,3,25,-2
"Oct 26, 2019 - ATL vs. ORL",W,48,103,43,84,51.2,9,30,30.0,8,15,53.3,9,43,52,22,18,5,9,26,4
"Oct 24, 2019 - ATL @ DET",W,48,117,44,86,51.2,11,31,35.5,18,21,85.7,8,34,42,27,13,9,2,15,17
"Aug 13, 2020 - BOS vs. WAS",L,48,90,35,88,39.8,8,35,22.9,12,14,85.7,13,38,51,22,19,8,7,19,-6
"Aug 11, 2020 - BOS @ MEM",W,48,122,44,86,51.2,16,37,43.2,18,23,78.3,10,36,46,29,15,7,7,27,15
"Aug 09, 2020 - BOS vs. ORL",W,53,122,45,102,44.1,12,40,30.0,20,24,83.3,13,41,54,32,13,9,7,19,3
"Aug 07, 2020 - BOS @ TOR",W,48,122,47,96,49.0,16,46,34.8,12,16,75.0,9,43,52,27,15,8,2,22,22
"Aug 05, 2020 - BOS vs. BKN",W,48,149,50,88,56.8,20,39,51.3,29,35,82.9,6,37,43,29,14,10,10,23,34
"Aug 04, 2020 - BOS @ MIA",L,48,106,37,85,43.5,10,33,30.3,22,27,81.5,14,31,45,15,16,7,4,26,-6
"Aug 02, 2020 - BOS vs. POR",W,48,128,42,77,54.5,18,30,60.0,26,34,76.5,6,30,36,24,14,9,6,21,4
"Jul 31, 2020 - BOS @ MIL",L,48,112,37,91,40.7,11,37,29.7,27,34,79.4,14,34,48,18,16,8,5,28,-7
"Mar 10, 2020 - BOS @ IND",W,48,114,41,93,44.1,13,37,35.1,19,22,86.4,11,35,46,19,10,9,4,15,3
"Mar 08, 2020 - BOS vs. OKC",L,48,104,38,92,41.3,13,37,35.1,15,19,78.9,11,35,46,22,13,9,5,25,-1
"Mar 06, 2020 - BOS vs. UTA",L,48,94,35,94,37.2,10,36,27.8,14,18,77.8,13,32,45,19,13,6,6,13,-5
"Mar 04, 2020 - BOS @ CLE",W,48,112,40,86,46.5,11,30,36.7,21,26,80.8,13,36,49,16,11,10,7,20,6
"Mar 03, 2020 - BOS vs. BKN",L,53,120,44,103,42.7,15,49,30.6,17,23,73.9,13,29,42,24,15,10,6,30,-9
"Feb 29, 2020 - BOS vs. HOU",L,53,110,39,100,39.0,13,42,31.0,19,25,76.0,14,40,54,22,14,11,6,18,-1
"Feb 26, 2020 - BOS @ UTA",W,48,114,45,84,53.6,11,26,42.3,13,16,81.3,9,35,44,21,9,7,4,17,11
"Feb 25, 2020 - BOS @ POR",W,48,118,43,90,47.8,19,39,48.7,13,14,92.9,8,37,45,19,14,6,3,19,12
"Feb 23, 2020 - BOS @ LAL",L,48,112,38,83,45.8,13,34,38.2,23,30,76.7,8,36,44,20,17,7,3,29,-2
"Feb 21, 2020 - BOS @ MIN",W,48,127,44,95,46.3,10,29,34.5,29,37,78.4,16,42,58,21,11,5,6,26,10
"Feb 13, 2020 - BOS vs. LAC",W,58,141,45,103,43.7,18,43,41.9,33,40,82.5,7,44,51,22,15,9,6,28,8
"Feb 11, 2020 - BOS @ HOU",L,48,105,37,85,43.5,11,32,34.4,20,25,80.0,10,38,48,24,18,11,4,26,-11
"Feb 09, 2020 - BOS @ OKC",W,48,112,38,84,45.2,16,36,44.4,20,27,74.1,14,39,53,19,9,6,2,24,1
"Feb 07, 2020 - BOS vs. ATL",W,48,112,37,86,43.0,16,37,43.2,22,27,81.5,11,36,47,23,13,5,8,18,5
"Feb 05, 2020 - BOS vs. ORL",W,48,116,46,86,53.5,13,23,56.5,11,16,68.8,6,35,41,23,13,10,6,19,16
"Feb 03, 2020 - BOS @ ATL",W,48,123,48,90,53.3,12,29,41.4,15,17,88.2,11,33,44,21,15,10,5,22,8
"Feb 01, 2020 - BOS vs. PHI",W,48,116,38,80,47.5,8,30,26.7,32,41,78.0,9,33,42,15,11,9,2,20,21
"Jan 30, 2020 - BOS vs. GSW",W,48,119,42,88,47.7,15,35,42.9,20,22,90.9,14,37,51,27,23,12,4,24,15
"Jan 28, 2020 - BOS @ MIA",W,48,109,39,83,47.0,13,36,36.1,18,24,75.0,11,37,48,24,14,5,8,22,8
"Jan 26, 2020 - BOS @ NOP",L,48,108,41,89,46.1,8,33,24.2,18,22,81.8,7,30,37,21,17,6,5,29,-15
"Jan 24, 2020 - BOS @ ORL",W,48,109,40,86,46.5,14,35,40.0,15,18,83.3,9,35,44,27,14,10,7,20,11
"Jan 22, 2020 - BOS vs. MEM",W,48,119,45,89,50.6,14,32,43.8,15,20,75.0,9,35,44,32,11,11,9,14,24
"Jan 20, 2020 - BOS vs. LAL",W,48,139,52,93,55.9,16,34,47.1,19,29,65.5,14,34,48,31,12,10,5,26,32
"Jan 18, 2020 - BOS vs. PHX",L,48,119,42,96,43.8,15,42,35.7,20,22,90.9,4,35,39,26,11,11,6,24,-4
"Jan 16, 2020 - BOS @ MIL",L,48,123,43,98,43.9,15,49,30.6,22,27,81.5,10,33,43,16,8,4,7,25,-5
"Jan 15, 2020 - BOS vs. DET",L,48,103,41,83,49.4,9,28,32.1,12,20,60.0,13,31,44,21,15,7,2,17,-13
"Jan 13, 2020 - BOS vs. CHI",W,48,113,39,83,47.0,9,23,39.1,26,29,89.7,10,33,43,28,12,7,6,19,12
"Jan 11, 2020 - BOS vs. NOP",W,48,140,55,100,55.0,14,29,48.3,16,18,88.9,10,43,53,29,11,14,3,23,35
"Jan 09, 2020 - BOS @ PHI",L,48,98,38,88,43.2,14,36,38.9,8,8,100,8,30,38,17,15,8,1,16,-11
"Jan 08, 2020 - BOS vs. SAS",L,48,114,37,89,41.6,13,38,34.2,27,30,90.0,8,31,39,26,15,7,2,20,-15
"Jan 06, 2020 - BOS @ WAS",L,48,94,33,95,34.7,8,37,21.6,20,26,76.9,16,39,55,17,17,7,8,20,-5
"Jan 04, 2020 - BOS @ CHI",W,48,111,43,82,52.4,8,19,42.1,17,21,81.0,13,31,44,22,20,10,5,22,7
"Jan 03, 2020 - BOS vs. ATL",W,48,109,41,93,44.1,6,25,24.0,21,29,72.4,12,42,54,23,13,9,7,16,3
"Dec 31, 2019 - BOS @ CHA",W,48,109,44,97,45.4,14,38,36.8,7,10,70.0,15,39,54,25,13,12,9,16,17
"Dec 28, 2019 - BOS vs. TOR",L,48,97,31,78,39.7,7,32,21.9,28,36,77.8,7,24,31,18,15,11,4,17,-16
"Dec 27, 2019 - BOS vs. CLE",W,48,129,49,95,51.6,14,40,35.0,17,19,89.5,12,31,43,28,11,4,10,23,12
"Dec 25, 2019 - BOS @ TOR",W,48,118,46,92,50.0,14,33,42.4,12,14,85.7,13,32,45,26,19,7,3,22,16
"Dec 22, 2019 - BOS vs. CHA",W,48,119,46,88,52.3,14,32,43.8,13,16,81.3,10,47,57,25,13,2,9,24,26
"Dec 20, 2019 - BOS vs. DET",W,48,114,45,86,52.3,9,27,33.3,15,21,71.4,13,38,51,24,20,13,9,19,21
"Dec 18, 2019 - BOS @ DAL",W,48,109,35,86,40.7,12,38,31.6,27,30,90.0,14,40,54,13,16,3,4,21,6
"Dec 12, 2019 - BOS vs. PHI",L,48,109,42,91,46.2,11,31,35.5,14,17,82.4,9,24,33,24,6,4,7,25,-6
"Dec 11, 2019 - BOS @ IND",L,48,117,43,87,49.4,14,36,38.9,17,22,77.3,8,36,44,25,15,6,4,27,-5
"Dec 09, 2019 - BOS vs. CLE",W,48,110,45,78,57.7,15,27,55.6,5,8,62.5,5,34,39,22,18,8,9,19,22
"Dec 06, 2019 - BOS vs. DEN",W,48,108,44,82,53.7,13,35,37.1,7,8,87.5,4,33,37,21,16,5,5,23,13
"Dec 04, 2019 - BOS vs. MIA",W,48,112,35,79,44.3,16,41,39.0,26,32,81.3,10,36,46,21,11,8,8,20,19
"Dec 01, 2019 - BOS @ NYK",W,48,113,41,93,44.1,15,41,36.6,16,22,72.7,16,28,44,25,14,5,7,28,9
"Nov 29, 2019 - BOS @ BKN",L,48,107,41,93,44.1,9,28,32.1,16,21,76.2,16,32,48,16,19,11,7,14,-5
"Nov 27, 2019 - BOS vs. BKN",W,48,121,43,97,44.3,13,34,38.2,22,24,91.7,19,36,55,23,14,10,5,17,11
"Nov 25, 2019 - BOS vs. SAC",W,48,103,38,85,44.7,7,30,23.3,20,23,87.0,11,27,38,20,12,10,4,16,1
"Nov 22, 2019 - BOS @ DEN",L,48,92,33,81,40.7,7,27,25.9,19,23,82.6,5,35,40,21,13,12,6,19,-4
"Nov 20, 2019 - BOS @ LAC",L,53,104,41,104,39.4,12,45,26.7,10,14,71.4,18,35,53,26,18,11,2,22,-3
"Nov 18, 2019 - BOS @ PHX",W,48,99,37,89,41.6,12,41,29.3,13,17,76.5,11,41,52,22,17,12,5,21,14
"Nov 17, 2019 - BOS @ SAC",L,48,99,34,82,41.5,10,30,33.3,21,24,87.5,10,36,46,26,15,7,3,14,-1
"Nov 15, 2019 - BOS @ GSW",W,48,105,37,91,40.7,13,33,39.4,18,23,78.3,11,36,47,24,14,13,5,24,5
"Nov 13, 2019 - BOS vs. WAS",W,48,140,49,96,51.0,16,36,44.4,26,29,89.7,10,34,44,32,12,5,5,26,7
"Nov 11, 2019 - BOS vs. DAL",W,48,116,41,86,47.7,15,35,42.9,19,25,76.0,10,36,46,25,9,4,5,27,10
"Nov 09, 2019 - BOS @ SAS",W,48,135,48,94,51.1,14,37,37.8,25,28,89.3,7,36,43,28,9,11,11,25,20
"Nov 07, 2019 - BOS @ CHA",W,48,108,40,93,43.0,10,33,30.3,18,23,78.3,11,41,52,29,13,13,5,19,21
"Nov 05, 2019 - BOS @ CLE",W,48,119,48,85,56.5,12,30,40.0,11,15,73.3,4,41,45,24,14,5,12,23,6
"Nov 01, 2019 - BOS vs. NYK",W,48,104,33,74,44.6,11,34,32.4,27,29,93.1,3,41,44,21,14,7,4,16,2
"Oct 30, 2019 - BOS vs. MIL",W,48,116,41,92,44.6,17,41,41.5,17,21,81.0,5,40,45,25,10,4,4,20,11
"Oct 26, 2019 - BOS @ NYK",W,48,118,42,93,45.2,15,41,36.6,19,29,65.5,13,33,46,24,13,14,9,26,23
"Oct 25, 2019 - BOS vs. TOR",W,48,112,42,109,38.5,13,38,34.2,15,16,93.8,21,35,56,21,10,10,8,20,6
"Oct 23, 2019 - BOS @ PHI",L,48,93,33,90,36.7,7,26,26.9,20,34,58.8,10,31,41,18,11,4,2,29,-14
"Aug 13, 2020 - BKN vs. POR",L,48,133,53,96,55.2,14,33,42.4,13,19,68.4,12,34,46,28,14,5,5,23,-1
"Aug 11, 2020 - BKN @ ORL",W,48,108,38,89,42.7,13,43,30.2,19,24,79.2,8,39,47,26,15,9,4,20,12
"Aug 09, 2020 - BKN @ LAC",W,48,129,47,85,55.3,20,43,46.5,15,19,78.9,8,38,46,32,16,5,5,25,9
"Aug 07, 2020 - BKN vs. SAC",W,48,119,42,86,48.8,17,40,42.5,18,28,64.3,7,37,44,30,11,9,3,23,13
"Aug 05, 2020 - BKN @ BOS",L,48,115,45,95,47.4,8,32,25.0,17,21,81.0,7,27,34,23,18,9,2,22,-34
"Aug 04, 2020 - BKN @ MIL",W,48,119,43,103,41.7,21,57,36.8,12,16,75.0,7,35,42,30,7,5,6,26,3
"Aug 02, 2020 - BKN vs. WAS",W,48,118,38,90,42.2,11,33,33.3,31,37,83.8,13,35,48,23,11,5,4,24,8
"Jul 31, 2020 - BKN vs. ORL",L,48,118,44,91,48.4,13,42,31.0,17,23,73.9,10,29,39,30,14,4,2,25,-10
"Mar 10, 2020 - BKN @ LAL",W,48,104,37,90,41.1,13,40,32.5,17,23,73.9,14,33,47,24,11,7,3,18,2
"Mar 08, 2020 - BKN vs. CHI",W,48,110,32,64,50.0,11,30,36.7,35,41,85.4,5,45,50,21,29,4,5,24,3
"Mar 06, 2020 - BKN vs. SAS",W,48,139,51,96,53.1,15,36,41.7,22,31,71.0,9,43,52,32,8,1,2,22,19
"Mar 04, 2020 - BKN vs. MEM",L,48,79,30,90,33.3,7,42,16.7,12,17,70.6,13,29,42,15,14,6,4,17,-39
"Mar 03, 2020 - BKN @ BOS",W,53,129,43,100,43.0,14,49,28.6,29,38,76.3,22,41,63,22,21,7,6,26,9
"Feb 29, 2020 - BKN @ MIA",L,48,113,40,86,46.5,16,44,36.4,17,23,73.9,8,36,44,30,10,3,3,23,-3
"Feb 28, 2020 - BKN @ ATL",L,48,118,42,92,45.7,18,46,39.1,16,21,76.2,7,31,38,30,13,5,8,19,-23
"Feb 26, 2020 - BKN @ WAS",L,48,106,36,87,41.4,10,36,27.8,24,35,68.6,15,41,56,15,18,7,1,24,-4
"Feb 24, 2020 - BKN vs. ORL",L,48,113,46,96,47.9,16,37,43.2,5,8,62.5,13,36,49,29,12,6,3,19,-2
"Feb 22, 2020 - BKN @ CHA",W,48,115,42,87,48.3,17,47,36.2,14,19,73.7,9,45,54,26,10,10,6,20,29
"Feb 20, 2020 - BKN @ PHI",L,53,104,36,102,35.3,10,34,29.4,22,28,78.6,15,34,49,22,16,3,1,27,-8
"Feb 12, 2020 - BKN vs. TOR",W,48,101,36,88,40.9,9,35,25.7,20,25,80.0,12,43,55,27,17,7,5,16,10
"Feb 10, 2020 - BKN @ IND",W,48,106,35,87,40.2,12,37,32.4,24,32,75.0,14,39,53,20,10,5,7,15,1
"Feb 08, 2020 - BKN @ TOR",L,48,118,41,92,44.6,16,44,36.4,20,24,83.3,13,33,46,27,9,5,5,16,-1
"Feb 05, 2020 - BKN vs. GSW",W,48,129,51,100,51.0,14,34,41.2,13,15,86.7,14,51,65,29,15,4,1,15,41
"Feb 03, 2020 - BKN vs. PHX",W,48,119,43,89,48.3,15,34,44.1,18,21,85.7,10,34,44,28,17,8,5,26,22
"Feb 01, 2020 - BKN @ WAS",L,48,107,39,94,41.5,16,47,34.0,13,21,61.9,12,41,53,25,16,5,7,22,-6
"Jan 31, 2020 - BKN vs. CHI",W,48,133,50,80,62.5,15,31,48.4,18,25,72.0,5,32,37,31,20,8,5,21,15
"Jan 29, 2020 - BKN vs. DET",W,48,125,43,85,50.6,15,39,38.5,24,30,80.0,8,29,37,26,10,8,7,19,10
"Jan 26, 2020 - BKN @ NYK",L,48,97,34,81,42.0,13,39,33.3,16,23,69.6,7,27,34,21,16,6,4,14,-13
"Jan 25, 2020 - BKN @ DET",W,53,121,42,94,44.7,15,42,35.7,22,25,88.0,11,44,55,19,11,3,5,17,10
"Jan 23, 2020 - BKN vs. LAL",L,48,113,40,91,44.0,21,46,45.7,12,15,80.0,8,33,41,30,16,12,3,17,-15
"Jan 20, 2020 - BKN vs. PHI",L,48,111,39,81,48.1,11,29,37.9,22,34,64.7,13,34,47,22,22,7,2,23,-6
"Jan 18, 2020 - BKN vs. MIL",L,48,97,33,99,33.3,15,49,30.6,16,17,94.1,12,35,47,23,17,11,7,19,-20
"Jan 15, 2020 - BKN @ PHI",L,48,106,38,87,43.7,12,25,48.0,18,30,60.0,11,33,44,20,15,9,1,22,-11
"Jan 14, 2020 - BKN vs. UTA",L,48,107,45,90,50.0,8,26,30.8,9,15,60.0,11,32,43,22,12,4,4,13,-11
"Jan 12, 2020 - BKN vs. ATL",W,48,108,41,77,53.2,10,26,38.5,16,29,55.2,7,55,62,25,26,8,2,20,22
"Jan 10, 2020 - BKN vs. MIA",W,48,117,45,93,48.4,15,44,34.1,12,19,63.2,14,37,51,31,10,5,4,15,4
"Jan 07, 2020 - BKN vs. OKC",L,53,103,40,98,40.8,11,37,29.7,12,16,75.0,11,41,52,19,17,5,5,25,-8
"Jan 06, 2020 - BKN @ ORL",L,48,89,32,96,33.3,10,47,21.3,15,19,78.9,12,34,46,20,13,11,1,19,-12
"Jan 04, 2020 - BKN vs. TOR",L,48,102,32,67,47.8,13,35,37.1,25,34,73.5,6,32,38,24,24,4,11,24,-19
"Jan 02, 2020 - BKN @ DAL",L,48,111,42,91,46.2,12,37,32.4,15,17,88.2,12,32,44,29,12,5,1,21,-12
"Dec 30, 2019 - BKN @ MIN",L,53,115,40,99,40.4,15,41,36.6,20,27,74.1,7,51,58,22,17,4,6,25,-7
"Dec 28, 2019 - BKN @ HOU",L,48,98,37,92,40.2,11,39,28.2,13,21,61.9,9,38,47,24,15,7,5,15,-10
"Dec 26, 2019 - BKN vs. NYK",L,48,82,21,78,26.9,13,50,26.0,27,36,75.0,9,41,50,17,13,3,3,19,-12
"Dec 21, 2019 - BKN vs. ATL",W,48,122,46,100,46.0,11,30,36.7,19,28,67.9,12,49,61,23,16,8,4,18,10
"Dec 19, 2019 - BKN @ SAS",L,48,105,35,83,42.2,7,36,19.4,28,30,93.3,6,41,47,16,18,9,3,21,-13
"Dec 17, 2019 - BKN @ NOP",W,53,108,40,96,41.7,11,39,28.2,17,23,73.9,6,48,54,25,13,3,10,22,7
"Dec 15, 2019 - BKN vs. PHI",W,48,109,43,94,45.7,9,24,37.5,14,18,77.8,12,39,51,22,16,9,1,23,20
"Dec 14, 2019 - BKN @ TOR",L,48,102,39,101,38.6,12,46,26.1,12,17,70.6,13,46,59,24,20,4,7,20,-8
"Dec 11, 2019 - BKN vs. CHA",L,48,108,38,88,43.2,10,38,26.3,22,33,66.7,17,35,52,20,12,5,3,21,-5
"Dec 08, 2019 - BKN vs. DEN",W,48,105,40,87,46.0,7,28,25.0,18,23,78.3,10,38,48,25,13,5,1,15,3
"Dec 06, 2019 - BKN @ CHA",W,48,111,42,88,47.7,15,38,39.5,12,15,80.0,15,34,49,35,18,12,5,21,7
"Dec 04, 2019 - BKN @ ATL",W,48,130,50,101,49.5,14,31,45.2,16,18,88.9,18,35,53,26,15,8,6,20,12
"Dec 01, 2019 - BKN vs. MIA",L,48,106,40,91,44.0,14,42,33.3,12,16,75.0,9,39,48,24,12,3,5,21,-3
"Nov 29, 2019 - BKN vs. BOS",W,48,112,43,93,46.2,17,41,41.5,9,13,69.2,13,36,49,30,20,9,6,24,5
"Nov 27, 2019 - BKN @ BOS",L,48,110,40,90,44.4,21,56,37.5,9,19,47.4,11,27,38,32,17,5,6,22,-11
"Nov 25, 2019 - BKN @ CLE",W,48,108,44,94,46.8,11,34,32.4,9,11,81.8,12,36,48,29,10,8,10,21,2
"Nov 24, 2019 - BKN @ NYK",W,48,103,31,77,40.3,14,38,36.8,27,34,79.4,7,28,35,18,12,6,1,16,2
"Nov 22, 2019 - BKN vs. SAC",W,48,116,41,81,50.6,12,34,35.3,22,31,71.0,13,35,48,22,18,9,3,18,19
